p_symbol,last_close,last_volume,avg_volume,pct_change_1_day,pct_change_1_week,pct_change_1_month,pct_change_3_months,pct_change_1_year,sma_5,ema_5,sma_13,ema_13,sma_20,ema_20,sma_34,ema_34,sma_50,ema_50,sma_89,ema_89,sma_200,ema_200,bband_upper,bband_lower,bband_mid,macd,macd_signal,macd_hist,adx,dmi_plus,dmi_minus,rsi,stoch_k,stoch_d,cci,psar,true_range,atr,williams_r,trix,stochrsi_k,stochrsi_d,momentum,candle,p_date
TGBHOTELS,69.25,25617,43988.28,4.69,3.28,3.75,1.09,8.63,67.04,67.39,66.89,67.16,67.24,67.18,68.22,67.14,66.4,67.31,67.77,68.84,79.94,74.32,69.29,65.19,67.24,-0.01,-0.05,0.04,28.95,20.69,9.76,58.57,38.97,29.59,157.66,65.48,4.45,3.41,-44.81,-0.02,100,33.33,2.5,NO PATTERN,26-08-2016
THANGAMAYL,281.3,3468,42277.38,-2.33,-3.1,-9.77,35.24,56.71,286.19,285.08,283.27,285.36,285.58,285.07,288.46,280.9,278.79,273.39,247.15,256.4,222.69,230.1,299.45,271.71,285.58,1.54,2.53,-0.99,21.21,20.15,15.93,48.23,26.09,37.23,-118.49,274.71,17,12.66,-68.01,0.48,0,29.29,-30.45,NO PATTERN,26-08-2016
THEMISMED,549.15,2812,3375.96,-1.88,4.58,2.89,13.05,153.53,550.15,547.49,529.15,536.31,525.73,533.8,534.41,531.67,538.34,525.89,511.26,502.66,442.93,435.17,562.91,488.54,525.73,4.02,-1.09,5.11,16.01,26.04,13.55,56.03,78.24,86.47,31.47,490.77,12.95,24.34,-22.86,0.14,38.34,79.45,15.4,NO PATTERN,26-08-2016
THERMAX,829.95,10337,60686.76,-1.18,-1.56,-6.37,10.39,-20.13,836.51,838.03,859.48,851.68,862.89,858.08,879.49,858.8,862.81,851.8,816.71,837.02,821.26,849.39,912.87,812.91,862.89,-9.55,-3.57,-5.98,19.69,10.63,19.03,38.29,22.68,17.24,-158.41,878.23,15.05,23.8,-95.2,0.19,0,40.74,-56.45,NO PATTERN,26-08-2016
THIRUSUGAR,63.3,5732,55158.76,0.88,-5.59,-26.48,8.76,117.53,64.06,64.26,68.35,68.85,74.55,72.53,80.84,77.04,87.32,78.64,79.37,76.17,59.94,62.37,93.76,55.33,74.55,-6.66,-5.84,-0.82,40.69,9.33,26.28,28.27,7.25,8.95,-58.68,68.97,2.25,5.06,-95.89,-0.03,37.11,12.37,-22.8,NO PATTERN,26-08-2016
THOMASCOOK,196.4,141773,482915.16,-1.33,-0.98,1.45,5.05,-5.8,196.98,197.42,198.45,197.88,197.89,198.1,197.74,198.19,201.84,197.64,193.51,196.25,195.17,198.1,202.58,193.2,197.89,-0.37,-0.3,-0.07,12.32,19.1,12.69,45.9,30.22,27.47,10.26,206.95,6.75,6.12,-81.9,0.06,14.81,43.41,2.8,NO PATTERN,26-08-2016
THOMASCOTT,13.75,110,702,0,-6.78,7.42,36.82,0,13.73,13.98,15.47,14.56,15.29,14.41,13.6,13.71,12.07,13.06,11.62,12.25,,,18.2,12.39,15.29,0.43,0.94,-0.51,21.72,35.99,47.91,47.52,38.53,20.15,-52.15,16.83,0.65,0.64,-89.08,0.82,65.94,38.72,0.95,NO PATTERN,26-08-2016
THYROCARE,552.2,26363,105614,-0.42,-2.74,-3.17,-13.31,0,558.24,557.25,560.72,559.75,560.01,560.39,558.76,563.73,561.83,571.33,,,,,575.32,544.69,560.01,-1.72,-1.42,-0.3,13.63,13.41,15.31,43.17,9.97,13.07,-109.26,579.34,9.95,14.15,-71.21,,0,0,-18.05,NO PATTERN,26-08-2016
TI,15.85,66676,191848.12,-1.25,-1.55,-3.94,-0.31,-31.24,15.98,15.97,16.03,16.08,16.2,16.21,16.56,16.4,16.84,16.54,16.69,16.9,18.48,18.85,16.88,15.51,16.2,-0.24,-0.25,0.01,25.09,17.62,11.53,39.5,12.09,18.98,-127.66,16.72,0.3,0.55,-82.61,-0.07,0,33.33,-0.65,NO PATTERN,26-08-2016
TIDEWATER,5289.45,1085,2584.36,-0.6,-0.88,-5.84,-7.67,21.25,5307.64,5312.08,5377.07,5365.75,5432.41,5403.88,5478.04,5460.04,5484.85,5519.01,5666.77,5617.33,5737.13,5405.56,5676.28,5188.55,5432.41,-70.2,-57.21,-12.99,18.95,13.54,19.64,37.25,22.25,21.99,-123.68,5529.16,49,112.85,-93.81,-0.12,0,55.82,-327.85,NO PATTERN,26-08-2016
TIIL,314.05,4976,43495.78,0.26,-0.79,4.16,38.47,62.3,314.4,313.96,306.1,309.09,306.84,304.16,293.98,293.84,277.6,283.43,256.56,265.23,235.75,239.37,329.19,284.49,306.84,10.06,10.63,-0.57,44.35,29.19,14.42,60.37,46.02,55.05,-41.48,293.74,5.7,11.51,-30.75,0.52,8.65,17.87,12.55,NO PATTERN,26-08-2016
TIJARIA,5.75,5610,10980.44,-1.71,-4.96,-0.86,18.56,0,5.74,5.76,5.79,5.77,5.75,5.75,5.79,5.68,5.5,5.62,5.43,5.68,,,6.08,5.43,5.75,0.05,0.08,-0.03,30.96,21.16,12.27,50.66,23.33,16.19,-20.83,5.43,0.4,0.39,-51.85,0.18,72.57,44.35,-0.05,NO PATTERN,26-08-2016
TIL,259.65,3953,47733.12,-1.65,2.87,-6.16,-15.67,-55.74,265.85,262.28,256.65,260.51,258.99,260.72,263.15,262.66,260.84,267.13,276.43,284.82,347.84,351.46,274.7,243.28,258.99,-0.76,-2.06,1.3,15.27,20.61,17.19,48.53,54.26,67.98,-98.36,246.4,9.5,10.8,-46.58,-0.22,0,44.07,-17.05,Engulfing Line - Bearish,26-08-2016
TIMETECHNO,79,988828,904163.48,-3.07,5.26,33.56,64.24,25.4,81.13,79.29,71.87,73.74,69.62,70.16,62.17,65.22,58.23,61.72,53.94,57.48,52.99,55.34,84.22,55.02,69.62,6.6,5.37,1.22,49.34,41.8,9.88,67.01,56.21,73.55,-33.37,67.86,5,4.79,-42.72,0.62,0,33.33,19.85,NO PATTERN,26-08-2016
TIMKEN,568.6,13255,27254.5,-2.81,0.17,-3.04,3.87,-3.69,569.79,570.6,563.6,568.22,568.37,567.88,569.53,565.85,563.86,561.36,552.98,549.56,521.38,546.98,594.79,541.95,568.37,1.01,0.43,0.58,18.34,20.26,13.7,50.6,52.58,45.02,33.01,543.57,28.25,20.24,-49.29,0.12,29.37,49.86,-17.8,NO PATTERN,26-08-2016
TINPLATE,86.6,251150,1242269.96,-2.2,-3.56,-0.69,20.28,24.87,88.28,87.76,86.79,86.99,85.45,86.42,85.83,85.32,84.49,83.91,79.65,80.62,72.83,74.93,90.29,80.62,85.45,1.12,0.95,0.17,37.88,26.67,14.72,51.73,36.7,45.56,-91.48,84.35,3.6,3.7,-59.8,0.23,0,30.91,-0.6,NO PATTERN,26-08-2016
TIPSINDLTD,61.8,1232,3901.52,-1.28,-0.56,-1.59,5.55,11.96,62,62.03,62.28,62.3,62.68,62.5,62.84,62.75,63.38,62.94,63.65,63.08,63.15,60.51,64.77,60.59,62.68,-0.36,-0.3,-0.07,33.99,24.16,12.07,46.29,42.64,39.99,-18.04,66.45,2.3,2.85,-72.67,-0.03,27.41,42.47,-1,NO PATTERN,26-08-2016
TIRUMALCHM,389.3,62225,116892.18,-1.43,8.99,11.13,61.23,61.37,385.7,384.57,364.67,371.14,361.63,363.95,353.87,350.77,336.25,335.99,297.23,306.07,237.1,265.61,395.1,328.16,361.63,14.06,11.41,2.65,24.96,28.24,10.53,66.21,85.12,89.17,48.52,347.15,13.65,15.02,-19.3,0.63,61.66,87.22,39,NO PATTERN,26-08-2016
TITAN,405.75,586830,1046101.92,2.7,0.93,-1.45,12.57,20.71,402.94,402.66,403.88,404.67,408.83,405.76,410.17,404.35,404.1,400.22,386.67,389.73,366.96,371.52,426.1,391.57,408.83,-1.21,0.13,-1.34,21.19,14.84,24.91,50.2,51.18,57.11,19.3,425.82,12.2,11.25,-54.47,0.19,99.07,56.77,-5.95,NO PATTERN,26-08-2016
TITAN-1M,407.9,1368000,2869650,3.03,1.19,-1.06,12.77,21.76,403.68,403.76,405.03,405.75,410.16,406.88,411.36,405.45,405.11,401.24,387.47,390.58,367.61,372.01,428.1,392.22,410.16,-1.25,0.13,-1.38,25.99,15.59,25.22,51.03,54.87,56.58,66.71,419.09,13.5,10.4,-52.71,0.19,100,55.54,-4.35,,26-08-2016
TITAN-2M,405.5,3000,1050330,1.81,-0.04,-2.73,11.25,25.15,405.22,404.65,407.66,407.6,413,408.75,412.81,407.01,405.76,402.48,388.26,391.37,367.9,372.02,431.93,394.08,413,-1.2,0.66,-1.86,15.07,24.75,36.6,47.67,46.4,55.17,-26.33,413.52,7.2,9.04,-64.29,0.21,76.59,47.95,-11.4,,26-08-2016
TNPETRO,21.45,37555,122213.92,-2.05,2.14,-0.23,1.9,-9.49,21.5,21.48,21.27,21.36,21.29,21.32,21.28,21.26,21.11,21.23,21.3,21.22,20.91,20.88,22.62,19.95,21.29,0.08,0.04,0.03,29.45,23.86,11.68,51.6,61.66,75.08,41.67,23.44,0.8,0.91,-62.5,0.01,12.48,70.83,-0.05,NO PATTERN,26-08-2016
TNPL,331.95,89911,192164.7,-1.31,3.99,10.61,30.33,59.29,331.04,329.53,312.87,316.85,304.45,308.8,290.81,298.13,284.75,289.75,272.52,275.32,248.46,251.12,342.16,266.75,304.45,14.64,11.52,3.12,42.58,33.84,7.37,69.68,67.34,73.93,38.67,306.32,8.5,11.7,-21.69,0.29,0,53.58,31.85,NO PATTERN,26-08-2016
TNTELE,2.8,925,1682.7,0,0,0,-6.67,0,2.8,2.8,2.91,2.85,2.93,2.86,2.84,2.86,2.83,2.86,2.85,2.89,,,3.18,2.68,2.93,-0.01,0.01,-0.03,14.78,28.29,41.25,46.68,44.44,33.33,11.36,3.06,0,0.1,-66.67,0.02,59.23,39.49,0,NO PATTERN,26-08-2016
TOKYOPLAST,59.8,1295,30411.86,-1.16,-7.29,-19.52,26.29,113.57,61.58,60.99,62.22,62.74,64.2,64.38,69.16,66.25,72.09,66.46,63.44,64.32,57.25,55.67,71.92,56.49,64.2,-2.95,-2.8,-0.16,13.75,18.46,22.87,38.16,19.11,39.29,-95.75,63.66,1.35,4.02,-81.94,0.13,0,12.46,-14.5,NO PATTERN,26-08-2016
TORNTPHARM,1615.5,607250,189608.74,0.2,4.15,14.86,17.19,0.79,1611.12,1608.29,1547.59,1563.42,1523.77,1536.55,1486.35,1500,1445.71,1473.67,1418.84,1441.6,1408.75,1438.37,1651.71,1395.82,1523.77,49.28,38.43,10.85,28.19,35.61,9.74,62.93,55.88,68.82,15.15,1534.92,88.9,62.66,-49.98,0.18,1.89,33.96,209.05,NO PATTERN,26-08-2016
TORNTPHARM-1M,1626.25,898000,243680,1.03,4.54,16.54,16.94,0,1612.75,1611.47,1548.92,1565.49,1526.46,1538.62,1488.37,1502.39,1448.62,1476.43,1422.86,1439.37,,,1652.44,1400.49,1526.46,49.19,37.89,11.3,29.44,37.07,9.25,63.5,56.7,70.68,26.25,1545.34,86.6,59.14,-46.88,0.17,9.24,36.41,230.85,,26-08-2016
TORNTPOWER,193.6,1218836,623812.66,3.28,3.39,11.62,5.07,5.27,185.62,187.2,183.28,183.39,180.4,181.56,177.01,180.41,176.6,181.78,189.41,187.25,200.76,187.58,192.76,168.03,180.4,3.03,1.88,1.15,15.72,29.95,13.76,65.66,75.44,59.06,155.67,172.82,12,6.71,-12.57,-0.18,100,74.87,20.15,NO PATTERN,26-08-2016
TPLPLASTEH,489.85,41909,38195.08,0.3,1.27,5.7,4.99,60.61,482.24,486.86,487.99,483.51,476.19,480.89,479,474.85,474.46,463.74,445.84,428.09,308.4,344.1,516.58,435.81,476.19,5.29,4.89,0.4,18.65,24.37,16.09,54.1,56.18,43.39,28.75,450.81,20.65,27.93,-43.42,0.33,77.52,82.6,26.4,NO PATTERN,26-08-2016
TREEHOUSE,33.7,209041,669709.24,-1.75,-8.92,-15.75,-57.23,-91.63,34.66,34.56,35.23,35.35,35.55,36.28,37.95,38.97,41.29,42.94,53.9,56.97,102.01,126.78,38.48,32.62,35.55,-2.07,-2.44,0.37,22.29,17.98,28.7,38.04,5.7,18.13,-122.22,32.96,1.45,2.36,-69.46,-1.01,0,3.52,-6.3,Engulfing Line - Bearish,26-08-2016
TRENT,2075.25,16894,15824.96,3.48,8.23,16.71,15.92,59.31,1975.93,1994.1,1924.65,1937.49,1899.21,1907.61,1845.34,1866.24,1810.73,1832.58,1768.02,1771.2,1642.72,1635.14,2016.24,1782.18,1899.21,54.92,41.82,13.1,56.14,42.7,4.16,88.69,76,73.26,132.64,1901.55,120.2,47.03,-18.3,0.19,100,100,297.1,Shooting Star - Bearish,26-08-2016
TRF,291.05,29621,63474.68,-1.92,-2.76,-9.84,-2.68,2.05,301.22,297.59,297.78,300.08,300.65,303.08,311.98,307.98,319.01,310.46,313.77,311.07,317.37,311.02,316.42,284.89,300.65,-5.81,-6.48,0.67,18.44,13.48,21.14,38.37,26.84,46.22,-116.21,288.31,14.95,12.87,-83.03,-0.05,0,27.72,-31.75,Engulfing Line - Bearish,26-08-2016
TRICOM,1.5,60,11580.26,0,-6.25,-21.05,0,-18.92,1.53,1.53,1.61,1.6,1.64,1.66,1.86,1.73,1.86,1.77,1.79,1.84,2.03,1.89,1.82,1.47,1.64,-0.1,-0.09,-0.01,24.15,20.11,44.08,27.21,22.22,14.81,-44.87,1.57,0,0.06,-83.33,-0.12,0,0,-0.4,NO PATTERN,26-08-2016
TRIDENT,56.45,35429696,1990607.86,13.13,18.1,21.92,10.9,27.28,49.13,50.6,47.82,48.41,46.9,47.92,47.32,47.85,48.18,48.1,49.31,48.54,50.31,47.87,52.32,41.49,46.9,0.72,-0.15,0.87,15.03,44.98,13.95,73.01,63.31,46.06,156.17,43.93,9.35,2.55,-19.79,-0.13,100,77.82,10.15,NO PATTERN,26-08-2016
TRIGYN,103.25,82986,289434.4,-1.81,-0.58,-7.27,-7.15,152.44,105.3,105.14,108.29,107.11,108.27,108.67,111.9,110.75,116.13,110.9,110.2,106.44,91.01,90.54,118.51,98.03,108.27,-2.91,-2.72,-0.19,20.38,17.55,25.93,42.65,35.7,44.2,-73.27,122.47,4.8,6.91,-89.86,0.05,28.96,48.06,-8.1,NO PATTERN,26-08-2016
TRIL,306.9,5065,27606.72,-0.37,-5.89,-9.24,-19.7,43.18,310.92,309.43,304.73,309.83,307.17,312.49,322.14,317.93,329.73,320.34,330.94,315.1,278.63,282.56,330.77,283.56,307.17,-5.51,-7.43,1.92,14.85,20.95,21.7,44.52,17.37,34.03,-72.31,291.49,9.7,15.11,-55.67,-0.07,0,0,-31.25,NO PATTERN,26-08-2016
TRITURBINE,122.85,33815,129757.72,-1.56,-3.38,0.7,12.86,2.16,124.45,124.51,124.33,124.19,123.03,123.42,121.76,121.79,120.14,119.9,115.27,116.08,107.76,112.17,129.81,116.26,123.03,1.56,1.73,-0.18,23,23.26,16.57,50.43,35.84,32.32,-88.69,135.5,4,4.72,-72.29,0.21,0,28.09,0.85,NO PATTERN,26-08-2016
TRIVENI,57.85,3552803,1360662.78,4.9,4.33,-7.29,15.82,135.64,55.05,55.58,53.73,55.34,56.45,56.02,57.98,56.93,59.51,57.07,56.59,55.65,49.37,48.13,64.75,48.15,56.45,-1.25,-1.58,0.33,19.56,23.7,18.47,53.59,75.38,73.29,141.38,49.21,3.85,2.85,-29.32,0.05,100,100,-4.55,NO PATTERN,26-08-2016
TTKHLTCARE,1000,694,772.92,1.14,-1.44,1.56,5.92,0,998.82,998.75,1000.96,996.09,990.14,990.43,975.83,980.54,962.21,973.29,962.95,964.83,,,1032.52,947.76,990.14,11.05,12.52,-1.46,13.94,18.25,20.15,55.18,35.92,37.14,-55.73,1040.98,15.3,32.12,-46.17,0.08,62.89,23.57,15.4,Engulfing Line - Bullish,26-08-2016
TTKPRESTIG,4897.1,1669,6843.7,-0.04,-0.47,2.29,8.7,23.11,4907.9,4904.99,4916.84,4915.35,4971.22,4908.49,4890.07,4870.02,4810.2,4817.71,4670.84,4704.63,4450.01,4467.73,5269.99,4672.45,4971.22,20.8,36.94,-16.14,25.97,20.98,16.41,50.47,35.35,33.22,-57.01,5088.76,41.25,130.1,-46.47,0.16,0,0,109.7,NO PATTERN,26-08-2016
TTL,45.75,5412,17658,-1.08,-1.61,-11.25,-2.45,-26.15,46.06,46.12,46.78,46.91,47.76,47.5,49.09,48.13,49.07,48.44,48.98,48.82,49.57,49.98,50.72,44.8,47.76,-1.03,-0.83,-0.2,17.59,17.34,16.7,31.7,36.53,40.3,-104.17,45.2,0.75,1.59,-86.36,-0.02,34.68,51.43,-5.8,NO PATTERN,26-08-2016
TTML,6.6,1277287,1403786.7,0.76,2.33,-2.94,1.54,-8.33,6.48,6.5,6.41,6.48,6.47,6.51,6.65,6.57,6.71,6.61,6.66,6.64,6.82,6.76,6.74,6.21,6.47,-0.07,-0.1,0.03,17.06,23.19,10.12,52.78,44.87,43.04,77.11,6.3,0.2,0.26,-50,-0.04,100,100,-0.2,NO PATTERN,26-08-2016
TUBEINVEST,526.65,296269,75286.66,-0.35,-1.71,-3.38,19.67,30.91,525.25,528.76,540.64,535.96,546.1,536.52,538.21,529.25,516.45,517.4,481.76,492.09,436.63,454.67,574.96,517.23,546.1,1.23,6.87,-5.64,27.59,22.75,19.1,45.33,33.9,25.09,-13.73,558.52,10,16.21,-83.08,0.39,77.79,66.24,-18.45,NO PATTERN,26-08-2016
TV18BRDCST,40,1844355,4672635.64,-0.74,0.13,1.65,-0.5,14.61,40.06,40.05,39.56,39.82,39.57,39.88,40.14,40.16,41.19,40.34,40.53,40.29,39.75,38.98,40.71,38.43,39.57,-0.19,-0.4,0.22,16.78,20.63,17.95,49.78,61.26,61.32,-4.08,38.91,1,1.07,-42.37,-0.05,35.64,63.61,0.65,NO PATTERN,26-08-2016
TV18BRDCST-1M,40.2,6426000,19483020,-0.37,0.25,2.03,-0.62,0,40.11,40.15,39.66,39.92,39.71,40,40.27,40.29,41.34,40.48,40.7,40.38,39.91,39.25,40.83,38.58,39.71,-0.21,-0.42,0.22,17.62,21.49,17.66,50.35,63.06,60.63,27.78,39.37,1,1.06,-38.6,-0.05,47.19,68.51,0.8,,26-08-2016
TV18BRDCST-2M,39.3,34000,7707800,-3.32,-2.72,-1.01,-3.08,0,40.15,40.03,39.85,40.03,39.92,40.15,40.51,40.47,41.5,40.66,40.87,40.58,40.06,39.56,41.08,38.77,39.92,-0.28,-0.42,0.14,24,6,81.5,43.62,77.74,63.92,-166.67,41.65,40.65,3.76,-5.64,-0.05,0,53.94,-0.4,,26-08-2016
TVSELECT,88.35,30877,96295.12,-1.4,-2.48,-13.8,-6.06,-35.68,89.53,89.48,91.82,92.1,95.77,94.13,98.92,96.5,99.74,97.8,99.76,99.17,103.66,100.82,108.71,82.83,95.77,-3.61,-3,-0.61,29.26,12.26,27.57,28.41,25.67,29.73,-118.52,101.11,3.1,4.06,-74,-0.07,6.98,61.36,-14.15,NO PATTERN,26-08-2016
TVSMOTOR,303.4,767674,1727198.36,-0.96,-2.68,5.29,4.23,31.43,305.6,305.55,304.39,304.67,302.45,303.56,301.44,302.18,300.84,301.33,300.16,299.35,295.36,286.67,313.67,291.23,302.45,1.99,1.79,0.2,25.47,23.35,16.04,50.95,18.25,26,-166.67,295.4,5.6,7,-57.75,0.02,0,5.66,15.25,NO PATTERN,26-08-2016
TVSMOTOR-1M,305.7,2698000,4444160,-0.1,-2.08,5.89,4.6,32.74,306.52,306.55,304.73,305.33,303.04,304.15,301.98,302.72,301.25,301.85,300.58,299.81,295.8,286.62,314.51,291.57,303.04,2.12,1.78,0.33,23.37,23.74,16.46,53.53,21.25,27.52,-88.97,296.09,5.95,7,-48.58,0.02,0,2.06,17,,26-08-2016
TVSMOTOR-2M,306.95,14000,1127280,-0.53,-2.1,5.7,5.84,33.81,308.24,308.19,305.96,306.69,304.15,305.35,302.93,303.69,301.86,302.62,300.7,300.29,295.92,286.29,315.86,292.44,304.15,2.41,2.01,0.4,13.56,25.8,21.15,53.79,21.48,29.52,-166.67,297.29,3.6,5.95,-49.24,0.03,0,4.45,16.55,,26-08-2016
TVSSRICHAK,2511.05,3668,4717.68,-0.58,-1.02,4.65,6.41,-20.1,2514.17,2510.38,2464.58,2475.62,2431.22,2454.05,2411.82,2428.83,2396.18,2413.86,2381.53,2406.98,2469.76,2491.49,2569.92,2292.53,2431.22,38.32,27.98,10.35,18.76,24.14,15.37,63.25,64.12,63.48,44.56,2399.4,44.95,61.06,-34.9,0.05,0,21.15,111.5,Engulfing Line - Bearish,26-08-2016
TVTODAY,302.95,72404,74129,1.35,1.1,-1.27,-2.29,24.36,299.5,300.34,297.15,298.6,297.06,297.8,295.61,297.33,294.89,297.81,302.51,298.69,299.12,287.16,305.52,288.6,297.06,1.31,0.72,0.58,27.79,32.18,10.25,55.92,40.59,40.62,47.52,289.27,7.7,9.83,-48.58,-0.05,100,75,-3.9,NO PATTERN,26-08-2016
TWL,112.05,774827,733923.42,-0.88,10.78,11.94,28.06,-1.28,110.95,109.99,103.34,105.53,101.88,103.41,99.93,100.77,97.25,99.17,94.37,98.96,110.64,105.29,112.88,90.88,101.88,3.83,2.51,1.33,35.78,39.17,8.52,72.77,75.2,79.11,74.45,101.32,4.2,3.35,-18.73,0.16,16.02,46.28,11.95,NO PATTERN,26-08-2016
UBHOLDINGS,29.6,48906,283591.46,-1.66,-3.11,-7.06,52.19,39.95,30,29.99,29.89,30.12,30.39,30.05,30.52,29.4,28.67,28.4,24.92,26.62,25.06,25.55,32.47,28.31,30.39,0.27,0.49,-0.22,25.03,22.75,14.73,49.14,32.62,32.58,-73.07,32.42,1.05,1.8,-57.45,0.63,0,48.49,-2.25,NO PATTERN,26-08-2016
UBL,821.55,160999,231253.84,2.09,2.53,0.58,13.74,-12.69,804.92,808.37,807.5,804.52,803.33,801.71,797.33,794.9,783.11,789.1,767.39,787.28,820.24,824.27,833.59,773.07,803.33,6.06,6.69,-0.63,17.05,20.38,18.59,60.43,77.9,66.54,147.2,835.28,21.2,22.23,-35.46,0.11,100,100,4.75,NO PATTERN,26-08-2016
UBL-1M,826.05,436800,482412,2.6,2.79,1.08,14,-12.41,807.08,810.94,810.05,806.95,806.03,804.07,799.32,797.13,784.97,791.25,769.24,789.42,822.87,826.64,837.26,774.8,806.03,6.21,6.86,-0.65,20.07,21.23,22.17,60.73,84.2,76.24,149.8,833.74,23.6,22.35,-31.82,0.11,100,100,8.85,,26-08-2016
UCALFUEL,153.15,218675,131326.68,-1.23,10.78,31.74,38.35,34.28,152.77,150.9,137.42,140.88,129.81,135.09,123.9,128.35,120.3,123.95,115.4,118.26,111.5,112.9,161.75,97.86,129.81,10.26,7.25,3.01,45.77,34.97,6.41,76.98,70.86,73,48.33,142.45,9.3,7.5,-18.83,0.3,0,63.64,36.9,NO PATTERN,26-08-2016
UCOBANK,40.65,552111,1620024.26,-0.61,-1.81,-6.01,17.83,-26.69,41.08,40.94,41,41.31,41.86,41.61,42.82,41.7,42.31,41.36,39.6,40.58,39.73,41.63,44.45,39.27,41.86,-0.46,-0.34,-0.12,15.99,15.28,23.45,41.09,31.07,44.77,-130.74,41.5,1.1,1.1,-80.25,0.2,0,21.99,-2.6,NO PATTERN,26-08-2016
UFLEX,237.4,335771,298459.64,3.15,1.8,-2.38,27.22,30.8,232.41,233.39,231.5,232.97,232.71,233.36,236.43,232.4,235.11,228.84,215.87,217.91,189.51,198.01,241.67,223.75,232.71,-0.36,-0.43,0.07,16.38,26.61,17.51,54.8,36.6,26.62,166.67,228.5,11.85,7.9,-41.56,0.27,100,47.81,-5.8,NO PATTERN,26-08-2016
UFO,482.55,17906,58155.28,0.06,-2.14,-17.53,-9.02,-21.07,479.07,484.43,499.53,499.58,517.77,510.55,537.2,521.92,537.56,525.52,531.51,522.99,505.71,526.12,581.53,454,517.77,-19.14,-15.02,-4.12,22.64,14.13,21.62,33.51,40.13,32.12,26.37,506.05,11,22.31,-78.35,0.03,98.87,93.34,-102.6,NO PATTERN,26-08-2016
UGARSUGAR,38.55,1363466,1858327.86,2.94,-7.66,-39.1,32.47,353.53,39.29,39.05,41.34,42.61,47.95,45.28,52.07,47.36,51.67,46.83,42.3,42.28,26.69,30.6,68.08,27.82,47.95,-4.49,-3.41,-1.08,30.2,21.93,43.11,34.29,25,37.87,-55.81,41.42,1.85,2.98,-86.16,0.58,50.68,18.82,-24.75,NO PATTERN,26-08-2016
UJAAS,22.85,207706,524886.2,0,-1.08,-1.3,0,32.85,22.94,22.95,23.23,23.13,23.14,23.28,23.76,23.48,23.95,23.55,23.48,23.45,22.95,22.07,24.17,22.12,23.14,-0.28,-0.26,-0.02,18.36,25.13,16.91,42.08,14.85,13.04,-73.77,25.56,0.4,0.81,-95.16,0,22.84,48.56,-0.3,NO PATTERN,26-08-2016
UJJIVAN,432.65,797944,2012060.2,-1.66,-3.79,-10.6,47.69,0,440.05,439.06,441.2,443.64,453.54,443.67,444.15,433.99,426.92,415.52,,,,,501.76,405.32,453.54,2.55,6.99,-4.45,17.85,21.12,22.39,47.09,8.85,14.42,-129.5,461.55,20.65,20.63,-69.3,,0,0,-51.3,NO PATTERN,26-08-2016
ULTRACEMCO,3803.45,151854,245221.58,0.37,-3.14,4.18,17.09,21.58,3819.39,3810.74,3792.04,3789.38,3767.93,3756.11,3683.5,3685.29,3581.68,3612.33,3426.23,3472.64,3119.86,3235.51,3910.96,3624.89,3767.93,68.12,76.6,-8.48,24.52,22.72,19.39,57.64,28.16,39.84,-57.11,3747.29,82.55,87.06,-51.05,0.27,14.35,4.78,152.7,NO PATTERN,26-08-2016
ULTRACEMCO-1M,3831.45,311800,528476,1.3,-2.29,5,16.96,22.12,3826.41,3820.4,3798.07,3797.37,3778.93,3764.65,3693.49,3694.61,3592.1,3621.95,3436.55,3481.92,3126.19,3243.28,3910.47,3647.38,3778.93,67.1,75.05,-7.95,25.03,25.57,19.4,59.33,32.93,41.37,10.73,3719.46,89.65,83.13,-41.14,0.27,42.21,14.07,182.6,,26-08-2016
ULTRACEMCO-2M,3845.2,400,109360,0.45,-2.46,4.75,18.62,23.83,3853.56,3845.94,3819.17,3820.65,3799.01,3786.28,3712.35,3713.98,3608.54,3639.48,3451.47,3496.41,3135.16,3254.75,3933.22,3664.79,3799.01,70.12,77.44,-7.32,23.35,27.85,23.67,59.6,34.18,43.58,-23.29,3748.21,28.15,68.39,-44.99,0.27,20.36,6.79,174.3,,26-08-2016
UMANGDAIRY,69.4,25527,20898.68,2.51,9.98,0.58,10.69,0,64.86,65.96,63.57,64.81,64.72,65.15,66.91,65.94,67.67,66.41,67.25,66.9,,,70.35,59.1,64.72,-0.73,-1.4,0.67,14.76,33.2,18.84,60.26,77.83,71.37,128.44,58.01,4.6,3.45,-19.46,-0.06,100,94.68,0.4,NO PATTERN,26-08-2016
UNICHEMLAB,272.1,29233,77422.12,-0.55,0.72,-6.77,3.11,12.93,273.83,273.55,275.53,275.76,277.19,277.54,285.55,278.33,281.27,276.36,269.07,269.53,253.64,264.91,286.3,268.08,277.19,-2.86,-2.21,-0.65,16.1,16.05,19.25,43.15,33,40.01,-62.08,267.3,4,8.83,-72.28,0.16,30.42,45.69,-19.75,NO PATTERN,26-08-2016
UNIENTER,61.45,101879,58765.28,-5.61,13.17,16.49,17.61,29.78,62.4,61.93,57.3,58.79,56.61,57.34,54.51,55.56,53.8,53.98,50.66,50.69,42.58,45.91,64.58,48.63,56.61,2.59,1.6,0.99,32.85,34.96,14.07,60.04,60.73,73.2,7.76,53.91,5.75,3.75,-53.96,0.31,0,54.34,8.7,NO PATTERN,26-08-2016
