"p_symbol","last_close","last_volume","avg_volume","pct_change_1_day","pct_change_1_week","pct_change_1_month","pct_change_3_months","pct_change_1_year","sma_5","ema_5","sma_13","ema_13","sma_20","ema_20","sma_34","ema_34","sma_50","ema_50","sma_89","ema_89","sma_200","ema_200","bband_upper","bband_lower","bband_mid","macd","macd_signal","macd_hist","adx","dmi_plus","dmi_minus","rsi","stoch_k","stoch_d","cci","psar","true_range","atr","williams_r","trix","stochrsi_k","stochrsi_d","momentum","candle","p_date"
"SKMEGGPROD","62.45","34564.00","78007.26","-0.08","1.96","-14.45","-11.48","-56.01","62.18","62.25","62.48","62.60","62.12","63.32","65.69","64.90","66.29","67.06","71.32","74.33","105.90","101.59","65.21","59.03","62.12","-1.47","-1.73","0.26","20.99","14.00","21.66","44.77","59.70","50.72","38.46","56.40","2.10","3.00","-68.24","-0.36","94.57","98.19","-10.55","Doji","2016-08-30"
"SMARTLINK","90.35","9472.00","41574.38","0.84","0.00","-3.11","-5.14","-20.15","89.38","89.67","89.41","89.81","89.79","90.24","91.46","91.13","92.37","91.89","93.68","92.94","93.78","95.34","91.95","87.63","89.79","-0.88","-1.06","0.18","14.53","14.73","17.39","48.40","56.17","46.50","159.81","95.94","3.30","3.41","-31.85","-0.10","100.00","62.99","-2.90","NO PATTERN","2016-08-30"
"SMLISUZU","1395.10","200902.00","104603.34","4.18","5.29","10.42","41.31","9.18","1352.20","1358.04","1336.18","1337.72","1330.33","1319.12","1275.40","1279.20","1228.87","1236.76","1131.49","1163.70","1048.47","1138.04","1373.24","1287.41","1330.33","38.13","40.59","-2.46","44.58","33.65","11.73","71.79","60.98","54.43","157.51","1313.22","68.35","37.74","-10.21","0.49","100.00","61.37","131.70","Engulfing Line - Bullish","2016-08-30"
"SMPL","2.30","171779.00","259107.60","-2.13","-2.13","-25.81","4.55","-14.81","2.37","2.36","2.41","2.44","2.56","2.49","2.60","2.50","2.49","2.49","2.37","2.45","2.49","2.46","3.00","2.12","2.56","-0.07","-0.04","-0.04","16.69","14.68","19.32","39.00","26.11","30.00","-137.68","2.88","0.15","0.17","-91.67","0.26","0.00","37.83","-0.80","NO PATTERN","2016-08-30"
"SMSPHARMA","89.60","29869.00","101567.54","-2.45","-2.45","-6.37","-2.18","42.79","90.78","90.63","90.01","90.56","90.01","90.65","91.21","90.89","91.30","91.01","91.63","90.84","92.99","87.92","93.13","86.89","90.01","-0.21","-0.37","0.16","18.82","20.59","17.47","46.18","25.83","26.96","-135.14","87.16","3.65","3.15","-71.63","-0.01","0.00","33.33","-6.10","NO PATTERN","2016-08-30"
"SNOWMAN","68.70","674060.00","3113641.94","-0.36","-3.17","-24.42","17.04","-31.54","70.26","69.67","69.12","70.98","72.11","72.60","78.30","74.32","78.64","74.31","70.91","72.71","69.52","76.44","84.54","59.67","72.11","-2.87","-2.91","0.04","27.09","17.65","31.18","38.64","19.83","44.12","-98.84","63.67","1.20","3.20","-42.27","0.18","0.00","5.43","-22.20","NO PATTERN","2016-08-30"
"SOBHA","287.75","77416.00","62089.28","-0.74","-1.44","-13.55","-5.66","-7.67","288.74","289.93","296.02","296.20","302.06","300.81","312.54","305.86","314.92","307.39","308.75","305.32","295.95","302.05","322.92","281.19","302.06","-8.15","-6.68","-1.47","16.82","13.99","20.50","33.94","37.08","27.72","-27.57","294.00","6.80","9.37","-88.52","0.02","61.47","78.82","-45.10","NO PATTERN","2016-08-30"
"SOLARINDS","650.35","35751.00","41749.26","2.70","5.67","-1.28","3.24","-5.68","633.12","634.18","619.02","627.31","623.65","628.80","641.98","632.92","639.06","636.38","643.54","642.45","652.13","656.05","654.53","592.77","623.65","-3.31","-7.45","4.14","20.82","17.78","21.22","58.65","80.17","75.29","158.36","592.32","54.00","21.68","-6.94","-0.06","100.00","88.61","-8.40","NO PATTERN","2016-08-30"
"SOMANYCERA","597.55","7888.00","27828.40","-0.36","0.47","-1.35","27.18","67.92","597.43","597.60","595.81","596.84","597.27","595.74","596.48","588.56","587.64","574.99","531.84","538.98","441.28","469.91","605.17","589.36","597.27","3.44","4.73","-1.29","24.54","19.38","12.70","54.05","46.47","45.08","-74.98","632.90","4.95","15.09","-70.10","0.38","57.57","85.86","-8.15","NO PATTERN","2016-08-30"
"SOMATEX","7.95","4543.00","40988.94","3.25","4.61","1.92","37.07","0.00","7.76","7.77","7.40","7.58","7.35","7.55","7.66","7.51","7.68","7.39","6.91","7.04","6.13","6.23","7.99","6.71","7.35","0.05","-0.04","0.09","9.65","20.71","21.23","55.79","48.71","55.10","6.13","6.68","0.50","0.68","-34.88","0.25","86.90","75.42","0.15","Engulfing Line - Bullish","2016-08-30"
"SOMICONVEY","42.50","10.00","","2.91","-4.06","-8.31","0.00","0.00","43.00","42.90","44.38","44.00","44.76","44.40","","","","","","","","","48.02","41.49","44.76","","","","","24.22","27.92","43.59","18.48","15.92","-38.62","49.07","1.20","2.76","-67.95","","51.03","17.01","-3.85","NO PATTERN","2016-08-30"
"SONASTEER","62.80","145631.00","250013.90","0.80","-1.64","18.49","40.49","-0.48","62.81","62.78","63.12","61.97","61.02","60.48","56.18","57.88","53.84","55.84","51.30","53.38","51.40","53.97","67.44","54.59","61.02","2.89","3.24","-0.35","31.08","27.31","17.92","63.48","32.13","24.60","-2.74","68.02","1.65","2.98","-50.22","0.44","31.20","15.58","9.80","NO PATTERN","2016-08-30"
"SONATSOFTW","153.30","343169.00","155721.00","1.19","1.59","-3.65","6.98","-1.38","151.91","152.02","151.26","152.20","151.88","153.26","156.82","155.04","160.04","155.89","155.85","156.06","157.40","156.06","154.91","148.85","151.88","-2.06","-2.58","0.52","24.33","17.66","14.61","47.38","33.84","29.06","131.58","147.81","6.00","4.06","-48.28","-0.03","100.00","70.10","-5.80","NO PATTERN","2016-08-30"
"SOTL","670.10","3768.00","2506.20","3.93","3.76","5.16","15.40","13.73","653.72","654.51","643.51","646.73","642.10","641.52","631.74","631.38","617.37","620.10","592.47","597.77","554.91","577.68","666.17","618.04","642.10","10.35","9.71","0.64","25.15","24.34","14.04","63.21","59.96","58.18","126.93","610.26","39.85","24.77","-6.60","0.24","100.00","45.87","32.90","Engulfing Line - Bullish","2016-08-30"
"SOUTHBANK","22.60","3579048.00","5485125.62","1.57","0.67","6.10","18.64","0.67","22.38","22.36","22.02","22.11","21.80","21.94","21.71","21.65","21.41","21.31","20.28","20.66","19.34","20.37","22.81","20.79","21.80","0.31","0.26","0.05","19.51","23.30","12.06","62.82","40.00","42.53","57.60","21.70","0.45","0.57","-15.00","0.22","54.03","24.98","1.30","NO PATTERN","2016-08-30"
"SOUTHBANK-1M","22.80","7170000.00","11303000.00","2.01","1.33","6.54","18.75","1.33","22.48","22.48","22.10","22.20","21.89","22.02","21.80","21.71","21.42","21.35","20.26","20.68","19.38","20.39","22.89","20.88","21.89","0.34","0.28","0.06","21.08","26.03","11.37","65.81","51.18","49.53","97.22","21.75","0.55","0.55","-5.26","0.23","64.33","27.35","1.40","","2016-08-30"
"SOUTHBANK-2M","22.95","660000.00","4112400.00","2.46","1.10","6.74","20.47","-1.08","22.60","22.60","22.23","22.32","21.98","22.14","22.04","21.80","21.46","21.42","20.25","20.73","19.56","20.49","23.08","20.89","21.98","0.35","0.31","0.05","23.82","36.23","12.85","64.51","38.33","39.10","86.02","21.91","0.65","0.48","-7.69","0.25","61.16","25.25","1.45","","2016-08-30"
"SPAL","335.10","201574.00","","1.56","13.21","0.00","0.00","0.00","327.23","326.32","","","","","","","","","","","","","","","","","","","","","","","78.66","86.77","63.54","299.81","15.30","","","","","","","NO PATTERN","2016-08-30"
"SPARC","376.60","788314.00","599841.34","3.53","3.36","5.50","33.57","-10.92","366.60","368.51","367.51","367.95","370.96","366.83","365.87","360.87","355.13","352.54","325.57","338.08","315.58","337.38","390.01","351.92","370.96","3.28","4.85","-1.58","27.46","28.13","15.07","59.74","43.99","34.55","147.44","398.69","20.35","12.62","-28.16","0.39","100.00","52.98","19.65","Engulfing Line - Bullish","2016-08-30"
"SPECIALITY","89.20","137090.00","37966.92","1.65","6.13","-5.71","1.59","-43.47","86.11","86.86","85.59","86.63","87.36","87.45","89.82","88.87","91.69","89.83","91.43","92.00","99.43","105.65","93.48","81.24","87.36","-1.61","-2.04","0.43","20.25","20.19","15.24","52.97","53.95","45.90","110.38","80.23","2.45","3.46","-20.00","-0.09","100.00","96.10","-5.40","NO PATTERN","2016-08-30"
"SPENTEX","4.60","7260.00","67942.52","-3.16","-5.15","0.00","58.62","119.05","4.76","4.71","4.65","4.68","4.59","4.65","4.68","4.55","4.50","4.41","3.92","4.08","3.36","3.44","4.93","4.24","4.59","0.07","0.07","0.00","24.16","24.69","17.00","49.76","29.52","54.04","-148.15","4.35","0.25","0.27","-53.33","0.55","0.00","12.36","0.00","NO PATTERN","2016-08-30"
"SPHEREGSL","71.65","23207.00","26537.06","0.77","5.91","10.32","25.04","0.00","70.76","70.70","69.97","69.97","70.10","69.28","67.40","67.66","65.59","66.03","61.03","63.81","63.28","63.62","77.10","63.10","70.10","1.46","1.65","-0.19","32.05","25.10","14.10","59.77","84.77","83.50","156.39","76.99","2.55","4.78","-65.04","0.36","100.00","88.92","6.70","NO PATTERN","2016-08-30"
"SPIC","20.15","70661.00","230438.22","-0.25","-3.13","-6.71","-9.44","4.13","20.32","20.30","20.43","20.55","20.64","20.76","21.31","21.12","21.62","21.41","22.46","21.69","21.77","21.07","21.71","19.58","20.64","-0.41","-0.41","0.00","9.46","19.00","19.36","41.49","17.27","19.87","-49.45","21.78","0.40","0.84","-83.33","-0.15","2.62","4.54","-1.45","NO PATTERN","2016-08-30"
"SPICEMOBI","16.00","18209.00","44495.90","-0.62","0.95","-9.60","21.21","-29.36","16.02","16.06","16.15","16.17","16.33","16.26","16.68","16.23","16.28","16.06","15.11","15.94","17.17","17.23","17.09","15.57","16.33","-0.12","-0.06","-0.06","17.82","18.42","14.87","46.45","52.12","51.75","4.20","16.98","1.15","1.05","-65.12","0.24","52.31","72.12","-1.70","Doji","2016-08-30"
"SPLIL","28.85","47078.00","30918.46","-0.69","3.41","-10.82","-15.77","80.31","27.61","28.24","29.18","28.83","29.50","29.36","30.60","29.98","31.17","30.22","30.55","29.95","29.35","27.60","32.74","26.26","29.50","-0.95","-0.82","-0.13","15.96","19.13","14.19","46.30","52.37","38.77","71.57","34.61","1.65","2.87","-62.39","-0.01","94.46","80.23","-3.50","NO PATTERN","2016-08-30"
"SPMLINFRA","67.75","10101.00","72245.98","-2.45","-0.81","-17.73","7.63","-10.56","69.18","69.23","70.10","70.83","71.30","72.25","78.50","73.76","77.22","73.89","71.99","72.75","69.95","72.39","77.66","64.93","71.30","-2.52","-2.39","-0.13","17.86","19.94","25.96","40.77","16.89","17.58","-166.04","80.10","3.40","4.76","-73.51","0.13","0.00","31.23","-14.60","NO PATTERN","2016-08-30"
"SPYL","1.45","113330.00","101392.74","3.57","0.00","-17.14","26.09","-42.00","1.41","1.43","1.48","1.48","1.55","1.52","1.64","1.53","1.56","1.52","1.42","1.51","1.63","1.66","1.82","1.28","1.55","-0.06","-0.04","-0.02","18.60","17.75","20.32","43.33","33.33","27.78","83.33","1.61","0.10","0.14","-80.00","0.33","100.00","33.33","-0.30","NO PATTERN","2016-08-30"
"SQSBFSI","903.95","8433.00","14376.22","0.33","0.93","-2.08","-21.50","12.88","901.29","903.81","910.53","910.63","912.34","918.96","937.12","938.30","958.35","956.62","1029.95","974.88","983.97","936.90","947.68","876.99","912.34","-17.59","-19.69","2.10","12.00","16.90","17.07","41.58","46.95","35.09","46.69","963.96","20.00","27.18","-81.88","-0.25","75.08","77.71","-19.20","NO PATTERN","2016-08-30"
"SREEL","168.00","8.00","400.10","0.60","-1.12","3.61","5.69","0.00","168.14","168.89","171.95","170.50","172.35","170.37","171.06","167.96","164.90","164.64","150.68","160.15","","","183.91","160.79","172.35","0.87","2.32","-1.45","14.49","32.15","28.12","48.66","38.46","27.05","5.63","160.57","11.00","7.29","-73.68","0.35","31.09","50.15","5.85","NO PATTERN","2016-08-30"
"SREINFRA","76.00","907669.00","1580660.12","3.83","1.06","1.47","31.03","68.14","74.77","74.78","74.38","74.71","75.12","74.46","73.95","73.31","72.50","71.65","66.32","67.96","59.00","60.28","78.96","71.27","75.12","0.68","0.96","-0.28","40.23","29.50","15.64","56.10","31.63","30.51","55.11","80.67","4.30","3.11","-34.29","0.37","100.00","33.33","1.10","NO PATTERN","2016-08-30"
"SRF","1686.55","90706.00","238486.32","0.95","1.64","15.06","30.02","29.92","1678.48","1672.15","1634.32","1632.90","1596.63","1596.34","1510.68","1535.40","1441.11","1485.92","1377.65","1413.41","1286.72","1327.90","1726.22","1467.04","1596.63","70.31","69.20","1.11","57.24","32.65","6.70","79.98","58.92","65.76","24.95","1574.99","41.35","46.25","-14.63","0.40","41.39","30.82","220.75","Engulfing Line - Bullish","2016-08-30"
"SRF-1M","1695.15","274000.00","535816.00","0.66","2.09","15.62","30.27","30.15","1685.45","1679.90","1635.85","1636.47","1595.85","1598.50","1510.77","1536.85","1442.54","1487.43","1380.33","1415.38","1289.64","1330.54","1735.51","1456.19","1595.85","72.53","69.65","2.88","56.41","36.93","7.08","82.82","63.39","68.87","14.94","1610.68","55.20","44.30","-13.85","0.39","100.00","85.68","229.05","","2016-08-30"
"SRGINFOTEC","0.30","5761.00","13223.64","20.00","20.00","50.00","50.00","50.00","0.28","0.28","0.28","0.28","0.28","0.28","0.27","0.27","0.26","0.27","0.25","0.27","0.27","0.26","0.33","0.22","0.28","0.01","0.01","0.00","17.14","22.22","15.55","54.16","33.33","33.33","0.00","0.35","0.05","0.06","-50.00","0.12","89.71","61.18","0.10","Hanging Man - Bearish","2016-08-30"
"SRHHYPOLTD","107.35","33283.00","19671.12","3.87","7.03","0.70","25.63","78.92","103.72","103.68","99.43","101.57","100.78","101.16","101.52","99.99","100.19","97.72","90.29","91.58","75.22","80.37","109.14","92.42","100.78","0.89","0.24","0.65","13.62","24.65","18.32","59.31","65.77","58.84","129.79","89.61","8.90","6.79","-15.50","0.37","100.00","80.37","0.75","Engulfing Line - Bullish","2016-08-30"
"SRIPIPES","305.30","337949.00","219513.90","-0.62","-8.07","-3.65","24.41","-0.31","318.19","314.83","319.02","317.55","316.44","315.22","310.69","307.59","294.96","298.87","276.09","283.92","257.84","273.12","335.59","297.29","316.44","5.53","8.45","-2.92","27.25","18.51","23.04","45.72","30.42","33.09","-101.46","339.10","15.00","14.25","-77.11","0.44","0.00","1.46","-11.55","NO PATTERN","2016-08-30"
"SRSLTD","6.70","1157622.00","1757433.72","-1.47","-4.96","-4.96","-26.78","-54.27","6.84","6.83","6.98","7.02","7.16","7.18","7.46","7.57","8.03","8.05","9.18","9.27","13.73","12.25","8.27","6.05","7.16","-0.35","-0.36","0.01","18.16","24.70","20.99","37.09","6.85","10.22","-108.47","8.61","0.30","0.49","-96.88","-0.69","0.00","0.00","-0.35","NO PATTERN","2016-08-30"
"SRTRANSFIN","1269.20","308171.00","602004.90","0.91","0.22","-0.86","7.52","49.18","1259.74","1263.30","1270.78","1266.18","1273.05","1263.95","1257.14","1251.73","1236.99","1231.49","1182.31","1175.98","1003.12","1059.83","1302.78","1243.33","1273.05","6.52","11.34","-4.82","13.65","16.52","14.80","52.95","54.89","41.17","124.22","1303.28","18.15","33.68","-56.35","0.24","100.00","62.34","-11.00","NO PATTERN","2016-08-30"
"SRTRANSFIN-1M","1276.80","883200.00","1446816.00","0.69","0.85","-0.90","7.27","49.89","1264.87","1269.49","1274.19","1270.48","1276.83","1267.79","1260.27","1255.19","1239.56","1234.78","1185.73","1179.12","1005.98","1062.53","1307.10","1246.56","1276.83","7.30","11.49","-4.19","17.39","20.56","14.26","53.91","70.11","49.55","166.67","1310.44","16.80","32.48","-49.93","0.24","100.00","89.30","-11.55","","2016-08-30"
"SRTRANSFIN-2M","1280.95","2400.00","333276.00","1.41","-0.25","3.23","5.88","51.29","1269.99","1273.26","1281.61","1276.84","1285.10","1274.20","1268.23","1260.86","1243.28","1239.51","1187.63","1182.46","1011.61","1053.98","1314.21","1255.99","1285.10","7.42","12.83","-5.41","9.55","28.68","22.19","53.20","44.16","30.51","142.22","1326.86","18.90","27.63","-61.85","0.26","100.00","40.16","40.05","","2016-08-30"
"SSWL","566.15","13539.00","44815.92","-0.55","0.00","11.83","47.32","57.44","568.33","564.51","539.79","547.09","528.91","535.29","512.34","516.99","495.50","499.96","460.23","468.44","403.18","420.40","587.60","470.22","528.91","22.18","18.56","3.61","48.43","33.68","7.03","68.20","50.76","64.76","-47.31","500.19","11.00","20.18","-22.42","0.42","0.00","27.24","59.90","NO PATTERN","2016-08-30"
"STAMPEDE","39.80","488191.00","","0.13","-1.00","-7.01","0.00","0.00","39.79","39.84","40.10","40.25","40.52","40.76","","","","","","","","","42.00","39.04","40.52","","","","","20.85","13.29","28.23","29.18","24.30","-48.78","41.84","0.80","1.63","-78.38","","100.00","52.13","-3.00","NO PATTERN","2016-08-30"
"STAR","951.40","344509.00","350109.78","2.11","-0.57","-18.16","-14.42","-28.07","951.65","954.94","1011.30","999.83","1054.74","1029.64","1094.50","1062.48","1103.65","1079.15","1108.35","1094.52","1131.09","1138.88","1225.10","884.39","1054.74","-52.44","-39.48","-12.96","35.74","8.67","36.23","28.46","29.59","20.77","-43.61","994.07","24.25","33.69","-86.99","-0.06","100.00","46.86","-211.15","NO PATTERN","2016-08-30"
